id, mac, first_ap_id, last_ap_id, ssid, vlan, radio_mode,ap_radio_index, ap_radio_description, ht_mode,first_start, first_stop, last_start, last_stop,interface_index, first_ap_folder_id, last_ap_folder_id, rsta_type, rsta_type_user_set, forward_mode, device_os,device_os_detail, mdm_server_id, device_id,from_snmp_trap, tunneled_device_id, user_agent_string,aruba_device_type, device_classification_source,vendor, authen_type, authen_state_from_mib, login_time, logout_time, device_type,device_manufacturer, device_model, notes,serial_number, phone_number, network_chipset,network_driver,eap_supplicant, asset_id,asset_group,asset_category, service_start_string, service_end_string, client_name_enabled, serial_number_enabled,phone_number_enabled,network_chipset_enabled,network_driver_enabled, eap_supplicant_enabled, asset_id_enabled, asset_group_enabled, asset_category_enabled, service_start_st ring_enabled, service_end_string_enabled, device_type_enabled, device_manufacturer_enabled, device_model_enabled, device_os_enabled, device_os_detail_enabled, self_ap_id, search_mac, is_vip, device_classification_source_version
628,EC:9B:F3:32:DC:81,205,205,tru,7,a,2,802.11ac,0,1493167518,1493168418,1493167518,1493168418,\N,4,4,1,0,0,Android,Linux; Android 6.0.1; SM-G920W8 Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 6.0.1; SM-G920W8 Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.,Android,2,Samsung Electro Mechanics co.\, LTD.,\N,0,\N,\N,Samsung SM-G920W8,Samsung,SM-G920W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,EC9BF332DC81
1744,5C:97:F3:43:09:6D,200,205,eduroam,12,a,2,802.11ac,0,1496177156,1496180163,1496181665,1496182566,\N,4,4,1,0,0,iOS,10.3.1 (14E304),\N,\N,0,\N,iPhone6\,1/10.3.1 (14E304),iPhone,2,Apple\, Inc.,\N,0,1496181669,1496182569,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,5C97F343096D
630,EC:1F:72:25:9A:4D,205,205,eduroam,12,a,2,802.11ac,0,1493171718,1493172764,1493171718,1493172764,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Samsung Electro Mechanics co.\, LTD.,\N,0,1493171719,1493172764,Samsung Electro Mechanics co.\, LTD.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,EC1F72259A4D
631,34:31:11:6E:D6:68,205,205,eduroam,12,a,2,802.11ac,0,1493174419,1493175619,1493174419,1493175619,\N,4,4,1,0,0,Android,Linux; U; Android 4.3; SM-G7102 Build/JLS36C,\N,\N,0,\N,Dalvik/1.6.0 (Linux; U; Android 4.3; SM-G7102 Build/JLS36C),Android,2,Samsung Electronics Co.\,Ltd,\N,0,1493174419,1493175620,Android,,SM-G7102,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,3431116ED668,0
647,68:A8:6D:13:7C:CE,203,203,eduroam,12,a,2,802.11ac,0,1493222133,1493231772,1493314907,1493316108,\N,4,4,1,0,0,Mac OS X,Macintosh; OS X 10.11.6; ,\N,\N,0,\N,iTunes/12.5.5 (Macintosh; OS X 10.11.6; ) AppleWebKit/1601.7.8,OS X,2,Apple\, Inc.,\N,0,1493314907,1493316108,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,68A86D137CCE,0
632,60:F4:45:7E:38:68,205,205,tru,7,g,1,802.11bgn,0,1493178920,1493180120,1493178920,1493180120,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,60F4457E3868,0,\N
634,E8:50:8B:83:4F:86,205,205,tru,7,a,2,802.11ac,0,1493179520,1493180420,1493179520,1493180420,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Samsung Electro Mechanics co.\, LTD.,\N,0,\N,\N,Samsung Electro Mechanics co.\, LTD.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E8508B834F86
643,00:21:5C:53:D7:11,203,203,tru,7,a,2,802.11ac,0,1493221233,1493233273,1493221233,1493233273,\N,4,4,1,0,0,Windows XP,compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.0.04506.30; ,\N,\N,0,\N,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.0.04506.30; ,Win XP,2,Intel Corporate,\N,0,\N,\N,Windows XP,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,00215C53D711,0,\N
1522,2C:D0:5A:23:14:54,209,209,eduroam,12,g,1,802.11bgn,0,1495565679,1495568683,1496295740,1496296040,\N,7,7,1,0,0,Windows,Windows NT 6.3; Win64; x64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/58.0.3029.110 Safari/537.36,Win 8,2,Liteon Technology Corporation,\N,0,1496295740,1496296041,Windows 8,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2CD05A231454,0
645,C0:EE:FB:30:DD:9D,205,205,eduroam,12,g,1,802.11bgn,0,1493221233,1493222133,1493221233,1493222133,\N,4,4,1,0,0,Android,Linux; Android 6.0.1; A0001 Build/MHC19Q; wv,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 6.0.1; A0001 Build/MHC19Q; wv) AppleWebKit/537.36 (KHTML\, like Gecko) Version/4.0 Chrome/57.0.2987.,Android,2,OnePlus Tech (Shenzhen) Ltd,\N,0,1493221235,1493222134,Android,,A0001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C0EEFB30DD9D,0
633,E4:CE:8F:4E:54:C8,205,205,tru,7,g,1,802.11bgn,0,1493178920,1493180120,1496189786,1496190988,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E4CE8F4E54C8
635,94:EB:CD:4F:A8:FB,205,205,tru,7,g,1,802.11bgn,0,1493180720,1493181921,1496198501,1496199102,\N,4,4,1,0,0,,,\N,\N,0,\N,Mozilla/5.0 (BB10; Touch) AppleWebKit/537.35+ (KHTML\, like Gecko) Version/10.3.3.2205 Mobile Safari/537.35+ CPDD,BlackBerry,\N,BlackBerry RTS,\N,0,\N,\N,BlackBerry,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,94EBCD4FA8FB,0
648,A4:08:EA:18:B0:E7,205,205,tru,7,a,2,802.11ac,0,1493222433,1493222734,1494369805,1494370706,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; SM-G935W8 Build/NRD90M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G935W8 Build/NRD90M,Android,2,Murata Manufacturing Co.\, Ltd.,\N,0,1494369805,1494370707,Android,,SM-G935W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A408EA18B0E7,0
644,90:E7:C4:C8:59:60,205,205,tru,7,g,1,802.11bgn,0,1493221233,1493222734,1493221233,1493222734,\N,4,4,1,0,0,Android,,\N,\N,0,\N,Android-Wifi/0.1,Android,2,HTC Corporation,\N,0,\N,\N,Android,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,90E7C4C85960,0,\N
1438,98:0C:82:33:D8:B9,194,205,tru,7,g,1,802.11bgn,0,1495146279,1495146580,1495146580,1495147481,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Samsung Electro Mechanics,\N,0,\N,\N,Samsung Electro Mechanics,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,980C8233D8B9,0,\N
638,F0:79:60:35:CE:F3,205,205,eduroam,12,a,2,802.11ac,0,1493183421,1493183721,1493183421,1493183721,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F0796035CEF3,0,\N
659,00:56:CD:D2:A4:02,194,201,eduroam,12,a,2,802.11ac,0,1493227268,1493227568,1496676020,\N,\N,4,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone7\,2/10.3.2 (14F89),iPhone,2,Apple\, Inc.,EAP,1,1496676022,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,0056CDD2A402
637,40:B4:CD:35:E9:B4,205,205,tru,7,g,1,802.11bgn,0,1493182221,1493184321,1493182221,1493184321,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,40B4CD35E9B4,0,\N
627,70:81:EB:85:42:45,205,211,eduroam,12,a,2,802.11ac,0,1493167217,1493168718,1496677227,1496677528,\N,4,7,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone8\,2/10.3.2 (14F89),iPhone,2,Apple\, Inc.,\N,0,1496677231,1496677531,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,7081EB854245
639,78:4B:87:F0:0B:B6,198,198,tru,7,a,2,802.11ac,0,1493185821,1493186422,1493185821,1493186422,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Murata Manufacturing Co.\, Ltd.,\N,0,\N,\N,Murata Manufacturing Co.\, Ltd.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,784B87F00BB6
1366,38:AA:3C:22:70:58,205,205,eduroam,12,g,1,802.11bgn,0,1494969940,1494970842,1494969940,1494970842,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,SAMSUNG ELECTRO-MECHANICS,\N,0,1494969941,1494970843,SAMSUNG ELECTRO-MECHANICS,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,38AA3C227058,0,\N
646,78:45:61:F5:A1:B3,198,198,eduroam,12,g,1,802.11bgn,0,1493221233,1493223935,1493224235,1493233874,\N,4,4,1,0,0,Windows,Windows NT 10.0; Win64; x64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.1439,Win 10,2,CyberTAN Technology Inc.,\N,0,1493224236,1493233874,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,784561F5A1B3,0
666,2C:33:61:98:4C:1A,205,205,tru,7,g,1,802.11bgn,0,1493232373,1493233273,1493232373,1493233273,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2C3361984C1A,0,\N
759,18:5E:0F:16:5D:A0,205,205,eduroam,12,g,1,802.11bgn,0,1493332621,1493332921,1493332621,1493332921,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Intel Corporate,\N,0,1493332621,1493332922,Intel Corporate,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,185E0F165DA0,0,\N
641,A4:08:EA:1A:B7:B2,205,205,tru,7,g,1,802.11bgn,0,1493188522,1493189422,1494006084,1494007585,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; SM-G935W8 Build/NRD90M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G935W8 Build/NRD90M,Android,2,Murata Manufacturing Co.\, Ltd.,\N,0,\N,\N,Android,,SM-G935W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A408EA1AB7B2,0
653,78:CA:39:B3:6E:CF,200,200,tru,7,a,2,802.11ac,0,1493223634,1493230571,1496353222,1496358047,\N,4,4,1,0,0,Mac OS X,10_6_8,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML\, like Gecko) Version/5.1.7 Safari/534.57.2,OS X,2,Apple\, Inc.,\N,0,1496353226,1496358049,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,78CA39B36ECF
657,6C:40:08:51:EF:D7,200,200,eduroam,12,a,2,802.11ac,0,1493225767,1493231472,1496350810,1496358649,\N,4,4,1,0,0,iOS,10.3.2,\N,\N,0,\N,server-bag [iPhone OS\,10.3.2\,14F89\,iPhone6\,1],iPhone,2,Apple\, Inc.,\N,0,1496350815,1496358651,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,28:5A:EB:4F:A1:56,197,196,tru,7,a,2,802.11ac,0,1493220032,1493220332,1496677227,1496677528,\N,4,1,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPhone,2,Apple\, Inc.,\N,0,1496677232,1496677532,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,285AEB4FA156
636,1C:56:FE:9E:3F:3B,205,205,tru,7,g,1,802.11bgn,0,1493181020,1493181921,1496336052,1496336653,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; MotoG3 Build/MPIS24.65-33.1-2-2-6,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; MotoG3 Build/MPIS24.65-33.1-2-2-6),Android,2,Motorola Mobility LLC\, a Lenovo Company,\N,0,1493181021,1493181921,Android,,MotoG3,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,1C56FE9E3F3B,0
658,98:FE:94:4A:B2:A8,190,190,tru,7,a,2,802.11ac,0,1493226668,1493226968,1496423099,1496423702,\N,4,4,1,0,0,Mac OS X,10_11_6,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML\, like Gecko),OS X,2,Apple\, Inc.,\N,0,1496423102,1496423703,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,98FE944AB2A8
1620,16:E4:BC:AE:3B:49,205,205,eduroam,12,g,1,802.11bgn,0,1495744439,1495744740,1495744439,1495744740,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown Locally Administered Address,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,16E4BCAE3B49,0,\N
1709,C0:BD:D1:1B:DC:40,205,205,eduroam,12,g,1,802.11bgn,0,1496101148,1496102049,1496101148,1496102049,\N,4,4,1,0,0,Android,Linux; U; Android 5.0.1; SGH-I337M Build/LRX22C,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 5.0.1; SGH-I337M Build/LRX22C),Android,2,Samsung Electro Mechanics co.\, LTD.,\N,0,1496101150,1496102050,Samsung SGH-I337M,Samsung,SGH-I337M,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C0BDD11BDC40,0
1367,60:51:2C:C1:F5:D4,205,205,eduroam,12,g,1,802.11bgn,0,1494969940,1494970240,1494969940,1494970240,\N,4,4,1,0,0,Android,Linux; U; Android 4.4.2; 7040T Build/KVT49L,\N,\N,0,\N,Dalvik/1.6.0 (Linux; U; Android 4.4.2; 7040T Build/KVT49L),Android,2,TCT mobile limited,\N,0,1494969942,1494970242,Android,,7040T,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,60512CC1F5D4,0,\N
651,C0:38:96:14:EC:AB,198,198,tru,7,g,1,802.11bgn,0,1493222734,1493233874,1493222734,1493233874,\N,4,4,1,0,0,Windows,Windows NT 10.0; WOW64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/57.0.2987.133 Safari/537.36,Win 10,2,Hon Hai Precision Ind. Co.\,Ltd.,\N,0,1493222735,1493233874,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C0389614ECAB
676,70:EC:E4:08:80:C1,205,205,eduroam,12,g,1,802.11bgn,0,1493240779,1493241080,1493240779,1493241080,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,70ECE40880C1
684,44:00:10:D5:B8:10,205,205,eduroam,12,g,1,802.11bgn,0,1493244083,1493244383,1493244083,1493244383,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,440010D5B810
675,68:A3:C4:ED:3D:FC,203,203,tru,7,g,1,802.11bgn,0,1493238978,1493240479,1493242581,1493244984,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Liteon Technology Corporation,\N,0,\N,\N,Liteon Technology Corporation,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,68A3C4ED3DFC,0,\N
649,88:AD:D2:DD:0F:5E,198,199,eduroam,12,g,1,802.11bgn,0,1493222433,1493222734,1496673610,\N,\N,4,4,1,0,0,Android,Linux; Android 6.0.1; SM-G903W Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 6.0.1; SM-G903W Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Samsung Electronics Co.\,Ltd,EAP,1,1496673611,\N,Samsung SM-G903W,Samsung,SM-G903W,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,88ADD2DD0F5E
693,A4:31:35:7B:84:93,205,205,eduroam,12,g,1,802.11bgn,0,1493248587,1493248887,1493248587,1493248887,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A431357B8493
652,E0:AC:CB:5E:58:48,200,200,eduroam,12,a,2,802.11ac,0,1493223034,1493231172,1496351111,1496352318,\N,4,4,1,0,0,Mac OS X,10_12_4,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/603.1.30 (KHTML\, like Gecko),OS X,2,Apple\, Inc.,\N,0,1496351115,1496352321,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E0ACCB5E5848
655,A4:F1:E8:D5:94:81,205,205,eduroam,12,g,1,802.11bgn,0,1493223935,1493224235,1496256855,1496257157,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A4F1E8D59481
1745,FC:C2:DE:BC:E7:5A,205,205,tru,7,a,2,802.11ac,0,1496177457,1496177758,1496177758,1496178960,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; SM-G900W8 Build/MMB29M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-G900W8 Build/MMB29M),Android,2,Murata Manufacturing Co.\, Ltd.,\N,0,\N,\N,Motorola SM-G900W8,Motorola,SM-G900W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,FCC2DEBCE75A,0
1523,F4:06:69:C2:C2:43,237,237,tru,7,a,2,802.11ac,0,1495565979,1495566280,1496649816,1496660055,\N,7,7,1,0,0,Windows 7,Windows NT 6.1; WOW64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/39.0.2171.95 Safari/537.36 MicroMessenger/6.5,Win 7,2,Intel Corporate,\N,0,1496649817,1496660056,Windows 7,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F40669C2C243,0
1705,2C:0E:3D:EE:D8:9B,205,205,tru,7,a,2,802.11ac,0,1496096941,1496097843,1496194594,1496195496,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; SM-G930W8 Build/NRD90M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G930W8 Build/NRD90M,Android,2,Unknown,\N,0,\N,\N,Android,,SM-G930W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2C0E3DEED89B,0,\N
663,CC:3A:61:39:CA:12,205,205,eduroam,12,g,1,802.11bgn,0,1493229670,1493230871,1496080716,1496081016,\N,4,4,1,0,0,Android,Linux; U; Android 4.3; es-; SGH-M919 Build/JSS15J,\N,\N,0,\N,Mozilla/5.0 (Linux; U; Android 4.3; es-; SGH-M919 Build/JSS15J) AppleWebKit/534.30 (KHTML\, like Gecko) Version/4.0 Mobile Safar,Android,2,SAMSUNG ELECTRO MECHANICS CO.\, LTD.,\N,0,1496080719,1496081019,Samsung SGH-M919,Samsung,SGH-M919,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,CC3A6139CA12
664,84:10:0D:A9:16:72,205,205,eduroam,12,g,1,802.11bgn,0,1493231172,1493231472,1493231172,1493231472,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; XT1562 Build/MPDS24.107-70-1-5,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; XT1562 Build/MPDS24.107-70-1-5),Android,2,Motorola Mobility LLC\, a Lenovo Company,\N,0,1493231172,1493231473,Android,,XT1562,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,84100DA91672,0
1864,2C:F0:A2:D2:01:7C,205,205,tru,7,a,2,802.11ac,0,1496536020,1496536321,1496536020,1496536321,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2CF0A2D2017C,0,\N
650,10:68:3F:47:94:4E,200,196,eduroam,12,g,1,802.11bgn,0,1493222734,1493225136,1496674514,\N,\N,4,1,1,0,0,Android,Linux; U; Android 5.1.1; Nexus 4 Build/LMY48T,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 5.1.1; Nexus 4 Build/LMY48T),Android,2,LG Electronics,EAP,1,1496674516,\N,Google Nexus 4,Google,Nexus 4,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,10683F47944E,0,\N
660,2C:59:8A:56:87:C4,205,205,eduroam,12,g,1,802.11bgn,0,1493228169,1493228469,1493486269,1493486569,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; LG-H831 Build/NRD90U,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; LG-H831 Build/NRD90U),Android,2,Unknown,\N,0,1493486269,1493486569,LG H831,LG,H831,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2C598A5687C4,0,\N
668,D0:13:FD:5F:4F:31,205,205,eduroam,12,a,2,802.11ac,0,1493234775,1493235675,1493234775,1493235675,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; LG-D852 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-D852 Build/MRA58K),Android,2,Unknown,\N,0,1493234776,1493235676,LG D852,LG,D852,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D013FD5F4F31,0,\N
662,FC:C2:DE:16:4E:64,205,205,tru,7,g,1,802.11bgn,0,1493229670,1493230871,1493229670,1493230871,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Murata Manufacturing Co.\, Ltd.,\N,0,\N,\N,Murata Manufacturing Co.\, Ltd.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,FCC2DE164E64
665,4C:74:BF:71:62:B5,191,191,eduroam,12,a,2,802.11ac,0,1493231472,1493239278,1493396238,1493406145,\N,4,4,1,0,0,iOS,10.3.1,\N,\N,0,\N,server-bag [iPhone OS\,10.3.1\,14E304\,iPhone9\,4],iPhone,2,Unknown,\N,0,1493396238,1493406146,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,D0:C5:F3:59:E8:2B,200,205,eduroam,12,g,1,802.11bgn,0,1493224235,1493228169,1496184670,1496185572,\N,4,4,1,0,0,iOS,10.3.1 (14E304),\N,\N,0,\N,iPhone9\,4/10.3.1 (14E304),iPhone,2,Unknown,\N,0,1496184672,1496185574,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D0C5F359E82B,0
640,58:7F:57:7B:EE:0A,194,196,eduroam,12,a,2,802.11ac,0,1493186722,1493187022,1496256251,1496256552,\N,4,1,1,0,0,iOS,,\N,\N,0,\N,com.apple.appstored/1.0 iOS/10.2.1 model/iPhone7\,2 hwp/t7000 build/14D27 (6; dt:106),iPhone,2,Apple\, Inc.,\N,0,1496256253,1496256555,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,587F577BEE0A
1439,E0:5F:45:89:3B:E9,205,205,tru,7,g,1,802.11bgn,0,1495146880,1495147782,1495146880,1495147782,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E05F45893BE9,0,\N
654,0C:D7:46:18:C4:79,190,205,eduroam,12,g,1,802.11bgn,0,1493223935,1493228169,1496258968,1496259877,\N,4,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone8\,2/10.3.2 (14F89),iPhone,2,Apple\, Inc.,\N,0,1496258971,1496259881,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,0CD74618C479
